# initial norm:	116
# finial norm:	0.001156
# ratio:	9.962e-06
# iterations:	1301
1 0.9927 0.9854 0.9781 0.9708 0.9635 0.9562 0.9489 0.9416 0.9344 0.9271 0.9199 0.9126 0.9054 0.8981 0.8909 0.8836 0.8763 0.869 0.8616 0.8542 0.8467 0.8391 0.8315 0.8237 0.8158 0.8077 0.7995 0.7911 0.7824 0.7735 0.7642 0.7546 0.7447 0.7343 0.7234 0.712 0.6999 0.6872 0.6738 0.6594 0.6442 0.6278 0.6103 0.5915 0.5712 0.5493 0.5257 0.5 0.4722 0.4421 0.4094 0.3741 0.336 0.295 0.2512 0.2048 0.156 0.1052 0.05295 0 
1 0.9933 0.9866 0.9799 0.9732 0.9665 0.9598 0.9532 0.9465 0.9398 0.9332 0.9265 0.9199 0.9132 0.9065 0.8998 0.8932 0.8864 0.8797 0.8729 0.866 0.8591 0.8521 0.845 0.8378 0.8305 0.823 0.8153 0.8075 0.7994 0.7911 0.7824 0.7734 0.7641 0.7543 0.7441 0.7333 0.7219 0.7098 0.697 0.6833 0.6687 0.653 0.6361 0.6179 0.5981 0.5766 0.5533 0.5278 0.5 0.4696 0.4364 0.4002 0.3607 0.3179 0.2717 0.2221 0.1696 0.1146 0.0578 0 
1 0.9939 0.9878 0.9817 0.9756 0.9696 0.9635 0.9574 0.9514 0.9453 0.9392 0.9332 0.9271 0.921 0.915 0.9089 0.9027 0.8966 0.8904 0.8842 0.8779 0.8716 0.8652 0.8587 0.8521 0.8453 0.8384 0.8314 0.8241 0.8167 0.8089 0.8009 0.7926 0.7839 0.7748 0.7653 0.7552 0.7445 0.7332 0.7211 0.7082 0.6943 0.6794 0.6632 0.6457 0.6266 0.6058 0.583 0.5579 0.5304 0.5 0.4665 0.4295 0.3888 0.3441 0.2954 0.2425 0.1858 0.1259 0.0636 0 
1 0.9945 0.989 0.9836 0.9781 0.9726 0.9671 0.9617 0.9562 0.9508 0.9453 0.9398 0.9344 0.9289 0.9234 0.9179 0.9124 0.9068 0.9012 0.8956 0.8899 0.8842 0.8784 0.8725 0.8664 0.8603 0.854 0.8476 0.841 0.8342 0.8271 0.8198 0.8122 0.8042 0.7958 0.787 0.7777 0.7678 0.7573 0.7461 0.734 0.721 0.707 0.6917 0.6751 0.6569 0.637 0.615 0.5906 0.5636 0.5335 0.5 0.4626 0.4209 0.3745 0.3231 0.2666 0.2053 0.1396 0.07069 0 
1 0.9951 0.9903 0.9854 0.9805 0.9757 0.9708 0.9659 0.9611 0.9562 0.9514 0.9465 0.9416 0.9367 0.9319 0.9269 0.922 0.9171 0.9121 0.9071 0.902 0.8968 0.8916 0.8863 0.8809 0.8754 0.8698 0.864 0.8581 0.8519 0.8456 0.839 0.8321 0.8248 0.8172 0.8092 0.8008 0.7918 0.7821 0.7718 0.7608 0.7488 0.7358 0.7216 0.7061 0.689 0.6702 0.6493 0.6259 0.5998 0.5705 0.5374 0.5 0.4577 0.4099 0.356 0.2957 0.229 0.1566 0.07953 0 
1 0.9957 0.9915 0.9872 0.983 0.9787 0.9744 0.9702 0.9659 0.9617 0.9574 0.9532 0.9489 0.9446 0.9403 0.936 0.9317 0.9273 0.923 0.9185 0.9141 0.9096 0.905 0.9003 0.8956 0.8907 0.8857 0.8806 0.8754 0.8699 0.8643 0.8584 0.8523 0.8458 0.8391 0.8319 0.8244 0.8163 0.8077 0.7984 0.7884 0.7775 0.7657 0.7528 0.7386 0.7229 0.7055 0.686 0.664 0.6393 0.6112 0.5791 0.5423 0.5 0.4513 0.3952 0.3311 0.2586 0.178 0.09089 0 
1 0.9963 0.9927 0.989 0.9854 0.9817 0.9781 0.9744 0.9708 0.9671 0.9635 0.9598 0.9562 0.9525 0.9488 0.9451 0.9414 0.9377 0.9339 0.9301 0.9262 0.9223 0.9184 0.9144 0.9103 0.9061 0.9018 0.8974 0.8928 0.8881 0.8832 0.8781 0.8728 0.8672 0.8613 0.8551 0.8485 0.8414 0.8338 0.8257 0.8169 0.8073 0.7968 0.7853 0.7726 0.7585 0.7428 0.7251 0.705 0.6821 0.6559 0.6255 0.5901 0.5487 0.5 0.4426 0.375 0.2962 0.2061 0.106 0 
1 0.997 0.9939 0.9909 0.9878 0.9848 0.9817 0.9787 0.9757 0.9726 0.9696 0.9665 0.9635 0.9604 0.9573 0.9542 0.9511 0.948 0.9449 0.9417 0.9385 0.9352 0.9319 0.9285 0.9251 0.9216 0.918 0.9143 0.9104 0.9065 0.9023 0.8981 0.8936 0.8888 0.8839 0.8786 0.873 0.867 0.8606 0.8536 0.8461 0.8379 0.8289 0.819 0.8081 0.7958 0.7821 0.7665 0.7488 0.7283 0.7046 0.6769 0.644 0.6048 0.5574 0.5 0.4301 0.3452 0.244 0.1271 0 
1 0.9976 0.9951 0.9927 0.9903 0.9878 0.9854 0.983 0.9805 0.9781 0.9756 0.9732 0.9708 0.9683 0.9658 0.9634 0.9609 0.9584 0.9558 0.9533 0.9507 0.9481 0.9454 0.9427 0.94 0.9371 0.9342 0.9313 0.9282 0.925 0.9217 0.9182 0.9146 0.9108 0.9067 0.9025 0.8979 0.893 0.8878 0.8822 0.876 0.8693 0.862 0.8538 0.8448 0.8346 0.8232 0.8102 0.7952 0.7779 0.7575 0.7334 0.7043 0.6689 0.625 0.5699 0.5 0.4107 0.2975 0.1585 0 
1 0.9982 0.9963 0.9945 0.9927 0.9909 0.989 0.9872 0.9854 0.9836 0.9817 0.9799 0.9781 0.9762 0.9744 0.9725 0.9706 0.9688 0.9669 0.9649 0.963 0.961 0.959 0.957 0.9549 0.9528 0.9506 0.9484 0.946 0.9436 0.9411 0.9385 0.9358 0.9329 0.9298 0.9266 0.9231 0.9194 0.9155 0.9112 0.9065 0.9014 0.8957 0.8895 0.8826 0.8747 0.8659 0.8557 0.844 0.8304 0.8142 0.7947 0.771 0.7414 0.7038 0.6548 0.5893 0.5 0.3767 0.2094 0 
1 0.9988 0.9976 0.9963 0.9951 0.9939 0.9927 0.9915 0.9903 0.989 0.9878 0.9866 0.9854 0.9841 0.9829 0.9817 0.9804 0.9792 0.9779 0.9766 0.9753 0.974 0.9727 0.9713 0.9699 0.9685 0.967 0.9655 0.964 0.9624 0.9607 0.9589 0.9571 0.9552 0.9531 0.9509 0.9486 0.9461 0.9435 0.9406 0.9374 0.934 0.9301 0.9259 0.9212 0.9159 0.9098 0.9029 0.8948 0.8854 0.8741 0.8604 0.8434 0.822 0.7939 0.756 0.7025 0.6233 0.5 0.3023 0 
1 0.9994 0.9988 0.9982 0.9976 0.997 0.9963 0.9957 0.9951 0.9945 0.9939 0.9933 0.9927 0.9921 0.9915 0.9908 0.9902 0.9896 0.9889 0.9883 0.9877 0.987 0.9863 0.9856 0.9849 0.9842 0.9835 0.9828 0.982 0.9812 0.9803 0.9794 0.9785 0.9775 0.9765 0.9754 0.9743 0.973 0.9717 0.9702 0.9686 0.9669 0.965 0.9628 0.9604 0.9578 0.9547 0.9512 0.947 0.9422 0.9364 0.9293 0.9205 0.9091 0.894 0.8729 0.8415 0.7906 0.6977 0.5 0 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
